Fold_id	trigram	type_of_bracketing
8 	law-n_school-n_culture-n 	L
8 	athletic-j_footwear-n_maker-n 	L
8 	grand-j_jury-n_investigation-n 	L
8 	leveraged-j_buy-out-n_investor-n 	L
8 	mountain-n_bike-n_editor-n 	L
8 	construction-n_law-n_specialist-n 	L
8 	frequent-j_buyer-n_promotion-n 	L
8 	whole-j_life-n_policy-n 	L
8 	two-year-j_note-n_auction-n 	L
8 	random-j_access-n_memory-n 	L
8 	new-j_drug-n_status-n 	L
9 	military-j_sonar-n_system-n 	R
9 	group-n_executive-n_officer-n 	R
9 	picture-n_production-n_company-n 	R
9 	executive-j_search-n_firm-n 	R
9 	own-j_insurance-n_agent-n 	R
9 	heavy-j_trade-n_deficit-n 	R
9 	late-j_baseball-n_commissioner-n 	R
9 	special-j_cash-n_dividend-n 	R
9 	protected-j_home-n_field-n 	R
9 	strong-j_distribution-n_network-n 	R
9 	huge-j_fast-food-n_industry-n 	R
9 	high-j_lighting-n_volume-n 	R
9 	other-j_apple-n_tree-n 	R
9 	Korean-j_market-n_leader-n 	R
9 	comprehensive-j_development-n_policy-n 	R
9 	majority-n_employee-n_ownership-n 	R
9 	local-j_real-estate-n_market-n 	R
9 	senior-j_department-n_official-n 	R
9 	modest-j_equity-n_investor-n 	R
9 	temporary-j_pipeline-n_shutdown-n 	R
9 	substantive-j_policy-n_change-n 	R
9 	huge-j_price-n_decline-n 	R
9 	internal-j_clearing-n_house-n 	R
9 	regulatory-j_paper-n_work-n 	R
9 	effective-j_interest-n_rate-n 	R
9 	high-j_passenger-n_traffic-n 	R
9 	new-j_business-n_presentation-n 	R
9 	large-j_minority-n_stake-n 	R
9 	p53-n_suppressor-n_gene-n 	R
9 	unpopular-j_turnover-n_tax-n 	R
9 	basic-j_market-n_fundamentalism-n 	R
9 	potential-j_debt-n_issuer-n 	R
9 	senior-j_note-n_indenture-n 	R
9 	tight-j_trading-n_pattern-n 	R
9 	tax-free-j_stock-n_transaction-n 	R
9 	adequate-j_insurance-n_coverage-n 	R
9 	real-j_business-n_product-n 	R
9 	good-j_gas-n_mileage-n 	R
9 	national-j_ad-n_pitch-n 	R
9 	first-j_auto-n_maker-n 	R
9 	company-n_conference-n_room-n 	R
9 	assistant-j_vice-n_president-n 	R
9 	new-j_aircraft-n_carrier-n 	R
9 	first-j_engine-n_plant-n 	R
9 	large-j_volume-n_increase-n 	R
9 	wholesale-j_deposit-n_brokering-n 	R
9 	new-j_basket-n_product-n 	R
9 	national-j_intelligence-n_agency-n 	R
9 	tight-j_production-n_capacity-n 	R
9 	council-n_research-n_director-n 	R
9 	federal-j_bankruptcy-n_court-n 	R
9 	new-j_software-n_issue-n 	R
9 	international-j_venture-n_capital-n 	R
9 	big-j_iron-n_stake-n 	R
9 	Canadian-j_oil-n_output-n 	R
9 	emergency-n_highway-n_aid-n 	R
9 	bad-j_trade-n_figure-n 	R
9 	new-j_business-n_proposal-n 	R
9 	next-j_summit-n_meeting-n 	R
9 	entire-j_tank-n_brigade-n 	R
9 	third-j_record-n_month-n 	R
9 	early-j_yesterday-n_morning-n 	R
9 	second-j_ministry-n_official-n 	R
9 	full-j_volume-n_production-n 	R
9 	British-j_auto-n_maker-n 	R
9 	only-j_auto-n_maker-n 	R
9 	simple-j_voice-n_vote-n 	R
9 	abundant-j_aid-n_money-n 	R
9 	previous-j_government-n_policy-n 	R
9 	big-j_price-n_advantage-n 	R
9 	company-n_safety-n_director-n 	R
9 	three-year-j_contract-n_offer-n 	R
9 	earning-n_growth-n_rate-n 	R
9 	excess-j_heat-n_production-n 	R
9 	British-j_missile-n_contract-n 	R
9 	deputy-n_transportation-n_secretary-n 	R
9 	spring-n_football-n_practice-n 	R
9 	local-j_radio-n_station-n 	R
9 	first-j_budget-n_summit-n 	R
9 	Japanese-j_auto-n_maker-n 	R
9 	revolving-j_credit-n_agreement-n 	R
9 	patent-n_damage-n_award-n 	R
9 	giant-j_computer-n_maker-n 	R
9 	recent-j_government-n_report-n 	R
9 	additional-j_loan-n_financing-n 	R
9 	conventional-j_tv-n_set-n 	R
9 	management-n_career-n_path-n 	R
9 	new-j_record-n_label-n 	R
9 	long-term-j_business-n_sense-n 	R
9 	current-j_negotiating-n_round-n 	R
9 	net-j_interest-n_expense-n 	R
9 	annual-j_dividend-n_income-n 	R
9 	small-j_clearing-n_firm-n 	R
9 	expensive-j_sound-n_system-n 	R
9 	complex-j_patent-n_litigation-n 	R
9 	polymerase-n_chain-n_reaction-n 	R
9 	great-j_buying-n_opportunity-n 	R
9 	joint-j_research-n_program-n 	R
9 	French-j_investment-n_bank-n 	R
9 	true-j_interest-n_cost-n 	R
9 	improved-j_harvest-n_weather-n 	R
9 	current-j_ad-n_campaign-n 	R
9 	foreign-j_leasing-n_company-n 	R
9 	interactive-j_entertainment-n_system-n 	R
9 	forthcoming-j_capital-n_boost-n 	R
9 	famous-j_modernist-n_dictum-n 	R
9 	average-j_coupon-n_rate-n 	R
9 	cross-border-j_loan-n_portfolio-n 	R
9 	hard-j_disk-n_drive-n 	R
9 	business-n_investment-n_spending-n 	R
9 	average-j_unemployment-n_rate-n 	R
9 	big-j_computing-n_task-n 	R
9 	total-j_asset-n_value-n 	R
9 	powerful-j_radio-n_transmitter-n 	R
9 	construction-n_trade-n_agreement-n 	R
9 	high-j_damage-n_award-n 	R
9 	average-j_interest-n_rate-n 	R
9 	former-j_backup-n_singer-n 	R
9 	French-j_paper-n_producer-n 	R
9 	major-j_ballot-n_initiative-n 	R
9 	normal-j_work-n_schedule-n 	R
9 	independent-j_floor-n_broker-n 	R
9 	good-j_garden-n_room-n 	R
9 	Indian-j_rain-n_dancer-n 	R
9 	large-j_patent-n_award-n 	R
9 	aggregate-j_market-n_value-n 	R
9 	same-j_brand-n_name-n 	R
9 	certain-j_trigger-n_point-n 	R
9 	close-j_roll-n_call-n 	R
9 	simple-j_pricing-n_structure-n 	R
9 	foreign-j_airline-n_investment-n 	R
9 	national-j_accounting-n_firm-n 	R
9 	black-j_stock-n_boy-n 	R
9 	domestic-j_record-n_business-n 	R
9 	great-j_growth-n_potential-n 	R
9 	present-j_investment-n_climate-n 	R
9 	limited-j_commuter-n_service-n 	R
9 	new-j_office-n_space-n 	R
9 	two-tier-j_price-n_structure-n 	R
9 	average-j_dollar-n_volume-n 	R
9 	commission-n_hearing-n_officer-n 	R
9 	sharp-j_inventory-n_cutting-n 	R
9 	big-j_consulting-n_role-n 	R
9 	entire-j_financing-n_system-n 	R
9 	morning-n_conference-n_call-n 	R
9 	big-j_morning-n_decline-n 	R
9 	customer-n_strategy-n_shift-n 	L
9 	auto-n_research-n_firm-n 	L
9 	franchise-n_tax-n_refund-n 	L
9 	county-n_court-n_judge-n 	L
9 	health-n_facility-n_revenue-n 	L
9 	air-n_transport-n_subsidiary-n 	L
9 	political-j_action-n_committee-n 	L
9 	blood-n_pressure-n_medicine-n 	L
9 	third-j_quarter-n_income-n 	L
9 	catastrophic-j_health-n_act-n 	L
9 	natural-j_gas-n_manager-n 	L
9 	foreign-j_exchange-n_market-n 	L
9 	liquor-n_industry-n_convention-n 	L
9 	cash-n_flow-n_figure-n 	L
9 	stock-n_market-n_rout-n 	L
9 	missile-n_test-n_equipment-n 	L
9 	cash-n_flow-n_point-n 	L
9 	pollution-n_control-n_revenue-n 	L
9 	community-n_service-n_program-n 	L
9 	department-n_store-n_concern-n 	L
9 	associate-n_member-n_seat-n 	L
9 	share-n_exchange-n_ratio-n 	L
9 	start-up-j_investment-n_fund-n 	L
9 	base-j_metal-n_price-n 	L
9 	federal-j_government-n_contract-n 	L
9 	special-j_meeting-n_date-n 	L
9 	ad-n_agency-n_compensation-n 	L
9 	sludge-n_treatment-n_company-n 	L
9 	state-n_assembly-n_floor-n 	L
9 	loan-n_loss-n_reserve-n 	L
9 	takeover-n_stock-n_speculation-n 	L
9 	pharmaceutical-j_industry-n_firm-n 	L
9 	commercial-j_banking-n_concern-n 	L
9 	sewage-n_treatment-n_plant-n 	L
9 	steel-n_tube-n_company-n 	L
9 	network-n_access-n_revenue-n 	L
9 	natural-j_gas-n_pipeline-n 	L
9 	health-n_insurance-n_bill-n 	L
9 	mortgage-n_loan-n_origination-n 	L
9 	corporate-j_tax-n_avoidance-n 	L
9 	night-n_vision-n_equipment-n 	L
9 	release-n_news-n_wire-n 	L
9 	stock-n_market-n_barometer-n 	L
9 	stock-n_market-n_plunge-n 	L
9 	domestic-j_product-n_growth-n 	L
9 	price-n_discovery-n_system-n 	L
9 	federal-j_highway-n_relief-n 	L
9 	unsecured-j_loan-n_stock-n 	L
9 	government-n_bond-n_market-n 	L
9 	real-j_estate-n_investment-n 	L
9 	wrongful-j_death-n_lawsuit-n 	L
9 	general-j_obligation-n_bond-n 	L
9 	electric-j_utility-n_sale-n 	L
9 	integrated-j_circuit-n_maker-n 	L
9 	business-n_research-n_organization-n 	L
9 	commercial-j_insurance-n_division-n 	L
9 	corporate-j_finance-n_business-n 	L
9 	education-n_grant-n_system-n 	L
9 	video-j_controller-n_equipment-n 	L
9 	synthetic-j_fiber-n_business-n 	L
9 	federal-j_budget-n_deficit-n 	L
9 	yellow-j_brick-n_facade-n 	L
9 	first-j_section-n_volume-n 	L
9 	junk-n_bond-n_deal-n 	L
9 	corporate-j_tax-n_chase-n 	L
9 	good-j_will-n_write-off-n 	L
9 	bank-n_credit-n_line-n 	L
9 	defense-n_spending-n_slowdown-n 	L
9 	Irish-j_flag-n_carrier-n 	L
9 	current-j_account-n_imbalance-n 	L
9 	housing-n_production-n_goal-n 	L
9 	federal-j_highway-n_program-n 	L
9 	market-n_research-n_firm-n 	L
9 	department-n_store-n_chain-n 	L
9 	college-n_basketball-n_player-n 	L
9 	mortgage-n_finance-n_department-n 	L
